indice_tiempo,empresa,direccion,localidad,provincia,region,producto,precio,fecha_vigencia,empresabandera,latitud,longitud,geojson,abreviatura_provincia,latitud_rad,longitud_rad,cantidad_estaciones_alrededor
2024-09,SI SRL,AV ALBERDI 1102,ROSARIO,SANTA FE,CENTRO,Nafta (súper) entre 92 y 95 Ron,1160.0,2024-09-01 00:00:00,YPF,-32.91504,-60.68541,"{""type"":""Point"",""coordinates"":[-60.68541,-32.91504]}",SF,-0.5744758214256344,-1.059160212422692,3
2024-08,SIVAL SRL,AVENIDA MARQUEZ 1381,3 DE FEBRERO,BUENOS AIRES,PAMPEANA,Nafta (súper) entre 92 y 95 Ron,1088.0,2024-08-01 10:00:00,SHELL C.A.P.S.A.,-34.57475,-58.59721,"{""type"":""Point"",""coordinates"":[-58.59721,-34.57475]}",BA,-0.6034432255539095,-1.0227142469825463,4
2024-09,SIXTO Y ARMANDO MORELLO S.A.,RUTA 67 Y 62 LA LIBERTAD,RIVADAVIA,MENDOZA,CUYO,Nafta (súper) entre 92 y 95 Ron,1063.0,2024-09-01 00:00:00,YPF,-33.21617,-68.48459,"{""type"":""Point"",""coordinates"":[-68.48459,-33.21617]}",Mza,-0.5797315314021648,-1.1952815823783833,3
2024-09,S.J.SPORT SA,REMEDIOS DE ESCALADA 1782 DORREGO GUAYMALLEN,DORREGO,MENDOZA,CUYO,Nafta (súper) entre 92 y 95 Ron,1280.0,2024-09-02 10:58:00,BLANCA,-32.912625,-68.833215,"{""type"":""Point"",""coordinates"":[-68.833215,-32.912625]}",Mza,-0.5744336717241987,-1.2013662364831486,0
2024-09,SM COMBUSTIBLE SRL,san martin 50,PILAR,BUENOS AIRES,PAMPEANA,Nafta (súper) entre 92 y 95 Ron,1167.0,2024-09-01 09:17:00,SHELL C.A.P.S.A.,-34.451795,-58.91615,"{""type"":""Point"",""coordinates"":[-58.91615,-34.451795]}",BA,-0.6012972559721198,-1.0282808000988573,3
2024-09,SOCBE SRL,RUTA PROVINCIAL N° 45 KM 10,MONTE RICO,JUJUY,,Nafta (súper) entre 92 y 95 Ron,1100.0,2024-09-02 02:00:00,BLANCA,-30.866957,-61.348432,"{""type"":""Point"",""coordinates"":[-61.348432,-30.866957]}",J,-0.5387300297215113,-1.07073212933585,7
2024-09,SOC.COOP.AGRIC.GANAD.LTDA,PTE. ALVEAR Y GOETHE,GRAL. SAN MARTIN,LA PAMPA,PATAGONIA,Nafta (súper) entre 92 y 95 Ron,930.0,2024-09-02 07:45:00,BLANCA,-37.98202,-63.60197,"{""type"":""Point"",""coordinates"":[-63.60197,-37.98202]}",LP,-0.6629113055583367,-1.110063787254658,3
2024-08,SOCIEDAD DE IMPORTACIONES TECNICAS S.R.L.,AV. LA VOZ DEL INTERIOR 8351,CORDOBA,CORDOBA,CENTRO,Nafta (súper) entre 92 y 95 Ron,1119.0,2024-08-01 10:24:00,SHELL C.A.P.S.A.,-31.330719,-64.21054,"{""type"":""Point"",""coordinates"":[-64.21054,-31.330719]}",CBA,-0.5468242035671452,-1.1206853374835197,4
2024-09,SOCIEDAD SANTA MARIA SA,av la plata nº 3601,QUILMES,BUENOS AIRES,,Nafta (súper) entre 92 y 95 Ron,1151.0,2024-09-02 08:46:00,SHELL C.A.P.S.A.,-34.75155,-58.26735,"{""type"":""Point"",""coordinates"":[-58.26735,-34.75155]}",BA,-0.6065289676714355,-1.016957103911918,3
2024-09,SOCOMA S.A.,H.YRIGOYEN 251,ROJAS,BUENOS AIRES,PAMPEANA,Nafta (súper) entre 92 y 95 Ron,1216.0,2024-09-02 15:02:00,SHELL C.A.P.S.A.,-34.195965,-60.731593,"{""type"":""Point"",""coordinates"":[-60.731593,-34.195965]}",BA,-0.5968321801467428,-1.0599662578311406,3
2024-09,SOCOMA S.A.,RUTA NAC. 188- KM.110,ROJAS,BUENOS AIRES,PAMPEANA,Nafta (súper) entre 92 y 95 Ron,1216.0,2024-09-02 15:02:00,SHELL C.A.P.S.A.,-34.20261,-60.71811,"{""type"":""Point"",""coordinates"":[-60.71811,-34.20261]}",BA,-0.5969481572755377,-1.0597309350880944,12
2024-09,SOCOROMA S.A.,Centenario Uruguayo 979,LANUS,BUENOS AIRES,PAMPEANA,Nafta (súper) entre 92 y 95 Ron,1111.0,2024-09-01 00:00:00,YPF,-34.71778,-58.35778,"{""type"":""Point"",""coordinates"":[-58.35778,-34.71778]}",BA,-0.6059395699830369,-1.0185354051544964,3
2024-09,SOLACOM S.A.,AV.MONTE VERDE 2021,SAN FRANCISCO SOLANO,BUENOS AIRES,PAMPEANA,Nafta (súper) entre 92 y 95 Ron,1119.0,2024-09-01 00:00:00,YPF,-34.78518,-58.30103,"{""type"":""Point"",""coordinates"":[-58.30103,-34.78518]}",BA,-0.6071159218988811,-1.0175449308039897,4
2024-09,SOLAGUS S.A.,BRANDSEN 470,BAHIA BLANCA,BUENOS AIRES,PAMPEANA,Nafta (súper) entre 92 y 95 Ron,1150.0,2024-09-03 17:24:00,PUMA,-38.71866,-62.25397,"{""type"":""Point"",""coordinates"":[-62.25397,-38.71866]}",BA,-0.6757680989602277,-1.0865367489377744,7
2024-09,"SOLANO, MIGUEL ANGEL",Calle 42 y 19 S/N,COLON,BUENOS AIRES,PAMPEANA,Nafta (súper) entre 92 y 95 Ron,1189.0,2024-09-01 00:00:00,SHELL C.A.P.S.A.,-33.88979,-61.10513,"{""type"":""Point"",""coordinates"":[-61.10513,-33.88979]}",BA,-0.5914884183094491,-1.0664857083591628,3
2024-09,"SOLANO, MIGUEL ANGEL",CALLE 47 Y 17,COLON,BUENOS AIRES,PAMPEANA,Nafta (súper) entre 92 y 95 Ron,1189.0,2024-09-01 00:00:00,SHELL C.A.P.S.A.,-33.894609,-61.101907,"{""type"":""Point"",""coordinates"":[-61.101907,-33.894609]}",BA,-0.5915725257261027,-1.0664294563973709,3
2024-09,SOLANO S.A.,AV. RAUL ALFONSIN ESQ. CABO QUIPILDOR,TAFI VIEJO,TUCUMAN,CUYO,Nafta (súper) entre 92 y 95 Ron,1106.0,2024-09-01 00:00:00,YPF,-26.77269,-65.229324,"{""type"":""Point"",""coordinates"":[-65.229324,-26.77269]}",T,-0.4672715901157607,-1.1384664726501579,3
2024-09,SOLANO SUR S.A.,JOSE ANDRES LOPEZ (CALLE 844) 2099 ESQUINA. EVA PERON (CALLE 893),SAN FCO.SOLANO,BUENOS AIRES,,Nafta (súper) entre 92 y 95 Ron,1139.0,2024-09-03 10:17:00,DAPSA S.A.,-34.776702,-58.306688,"{""type"":""Point"",""coordinates"":[-58.306688,-34.776702]}",BA,-0.606967952884897,-1.0176436815330676,3
2024-09,SOLAR GAS S.A.,Nicolas Avellaneda 1811,AVELLANEDA,BUENOS AIRES,PAMPEANA,Nafta (súper) entre 92 y 95 Ron,1130.0,2024-09-02 06:00:00,BLANCA,-34.65543,-58.34805,"{""type"":""Point"",""coordinates"":[-58.34805,-34.65543]}",BA,-0.6048513571944185,-1.0183655846182773,3
2024-09,SOLER DANIEL ANTONIO,SAN MARTIN 901,BOLIVAR,BUENOS AIRES,PAMPEANA,Nafta (súper) entre 92 y 95 Ron,1195.0,2024-09-05 11:47:00,SHELL C.A.P.S.A.,-36.22888,-61.11585,"{""type"":""Point"",""coordinates"":[-61.11585,-36.22888]}",BA,-0.6323132403099232,-1.0666728076549765,16
2024-09,SOLMAY S.R.L,AV. JUAN BAUTISTA ALBERDI 4402,CAPITAL FEDERAL,CAPITAL FEDERAL,PAMPEANA,Nafta (súper) entre 92 y 95 Ron,1059.0,2024-09-01 00:00:00,YPF,-34.6415,-58.48784,"{""type"":""Point"",""coordinates"":[-58.48784,-34.6415]}",CABA,-0.6046082328296157,-1.0208053803796402,8
2024-09,SOMOS ENERGIA S.A.,Pte. Nestor Kirchner 3640,EZEIZA,BUENOS AIRES,,Nafta (súper) entre 92 y 95 Ron,1139.0,2024-09-03 10:18:00,SHELL C.A.P.S.A.,-34.86851,-58.54048,"{""type"":""Point"",""coordinates"":[-58.54048,-34.86851]}",BA,-0.608570304764568,-1.02172412169789,4
2024-09,SOMOS ENERGIA SRL,AV. MONSEÑOR PABLO CABRERA 1807,CORDOBA,CORDOBA,,Nafta (súper) entre 92 y 95 Ron,1145.0,2024-09-03 15:22:00,AXION,-31.39059,-64.20382,"{""type"":""Point"",""coordinates"":[-64.20382,-31.39059]}",CBA,-0.5478691496436068,-1.1205680513577856,8
2024-09,SORBONA COMBUSTIBLES S.A.,AV. SPINETTO 320,SANTA ROSA,LA PAMPA,PATAGONIA,Nafta (súper) entre 92 y 95 Ron,931.0,2024-09-01 10:00:00,SHELL C.A.P.S.A.,-36.612924,-64.280959,"{""type"":""Point"",""coordinates"":[-64.280959,-36.612924]}",LP,-0.6390160725824523,-1.1219143808894816,13
2024-09,SORBONA COMBUSTIBLES S.A.,RUTA NACIONAL 33 KM 134,PIGUE,BUENOS AIRES,PAMPEANA,Nafta (súper) entre 92 y 95 Ron,1195.0,2024-09-02 10:30:00,SHELL C.A.P.S.A.,-37.585019,-62.417683,"{""type"":""Point"",""coordinates"":[-62.417683,-37.585019]}",BA,-0.6559823309746267,-1.0893940798160917,3
2024-09,SORBONA COMBUSTIBLES S.A.,RUTA NAC. Nº 5 KM 365,PEHUAJO,BUENOS AIRES,PAMPEANA,Nafta (súper) entre 92 y 95 Ron,1215.0,2024-09-01 08:30:00,SHELL C.A.P.S.A.,-35.834398,-61.860597,"{""type"":""Point"",""coordinates"":[-61.860597,-35.834398]}",BA,-0.625428230570071,-1.0796710948993267,3
2024-09,SORBONA COMBUSTIBLES S.A.,RUTA PROVINCIAL 101,GRAL. PICO,LA PAMPA,PATAGONIA,Nafta (súper) entre 92 y 95 Ron,931.0,2024-09-01 08:30:00,SHELL C.A.P.S.A.,-35.68612,-63.78309,"{""type"":""Point"",""coordinates"":[-63.78309,-35.68612]}",LP,-0.6228402912617989,-1.11322492759587,8
2024-09,SOUTH ENERGY SRL,VENEZUELA 5596,ISIDRO CASANOVA,BUENOS AIRES,PAMPEANA,Nafta (súper) entre 92 y 95 Ron,1059.0,2024-09-03 06:05:00,BLANCA,-34.69202,-58.59978,"{""type"":""Point"",""coordinates"":[-58.59978,-34.69202]}",BA,-0.6054899731677232,-1.0227591019443227,3
2024-09,SPAHN ROBERTO Y SPAHN GISELA S.H.,RUTA 11 KM. 16.1/2,COLONIA ENSAYO,ENTRE RIOS,CENTRO,Nafta (súper) entre 92 y 95 Ron,1146.0,2024-09-01 00:00:00,YPF,-31.86577,-60.5742,"{""type"":""Point"",""coordinates"":[-60.5742,-31.86577]}",ER,-0.5561626051832335,-1.0572192317615492,3
2024-08,SP COMBUSTIBLES SAS,Bv yrigoyen 1256,RECONQUISTA,SANTA FE,,Nafta (súper) entre 92 y 95 Ron,1100.0,2024-08-01 06:00:00,SHELL C.A.P.S.A.,-29.149364,-59.657089,"{""type"":""Point"",""coordinates"":[-59.657089,-29.149364]}",SF,-0.5087523766623043,-1.0412126252052913,3
